row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
3196,594,1,P013080,The value of \(\int\frac{x^2+1}{x^2-1}dx\) is \(\log\left(\frac{x-1}{x+1}\right)+c\) \(\log\left(\frac{x+1}{x-1}\right)+c\) \(x+\log\left(\frac{x-1}{x+1}\right)+c\) \(\log(x^2 +1)+c\) ,MTH-12-CBS-07-00,final,P025538,\(\int\frac{dx}{x\sqrt{1-x^3}}=\) \(\frac{1}{3}\log\left|\frac{\sqrt{1-x^3}-1}{\sqrt{1-x^3}+1}\right|+c\) \(\frac{1}{3}\log\left|\frac{\sqrt{1-x^2}+1}{\sqrt{1-x^2}-1}\right|+c\) \(\frac{1}{3}\log\left|\frac{1}{\sqrt{1-x^3}}\right|+c\) \(\frac{1}{3}\log\left|1-x^3\right|+c\),MTH-12-JEE-22-00,final
5422,594,1,P010254,\(\int\frac{dx}{x\left(x+1\right)}\) is equal to \(\log\left|\frac{x+1}{x}\right|+C\) \(\log\left|\frac{x}{x+1}\right|+C\) \(\log\left|\frac{x-1}{x}\right|+C\) \(\log\left|\frac{x-1}{x+1}\right|+C\),MTH-12-HSC-15-00,final,P025538,\(\int\frac{dx}{x\sqrt{1-x^3}}=\) \(\frac{1}{3}\log\left|\frac{\sqrt{1-x^3}-1}{\sqrt{1-x^3}+1}\right|+c\) \(\frac{1}{3}\log\left|\frac{\sqrt{1-x^2}+1}{\sqrt{1-x^2}-1}\right|+c\) \(\frac{1}{3}\log\left|\frac{1}{\sqrt{1-x^3}}\right|+c\) \(\frac{1}{3}\log\left|1-x^3\right|+c\),MTH-12-JEE-22-00,final
3339,779,1,P022544,The integrating factor of differential equation \(\cos x\frac{dy}{dx}+y\sin x=1\) is \(\cos x\) \(\tan x\) \(\sec x\) \(\sin x\),MTH-12-CBS-09-00,final,P011753,Integrating factor of differential equation \(\cos⁡x\frac{dy}{dx}+y \sin⁡x=1\) is \(\cos⁡x\) \(\tan⁡x\) \(\sec⁡x\) \(\sin⁡x\),MTH-12-JEE-24-00,final
5148,834,1,P039084,A vector of magnitude \(\sqrt 2\) coplanar with \(\hat i+\hat j+2\hat k\) and \(\hat i+2\hat j+\hat k\) and perpendicular to \(\hat i+\hat j+\hat k\) is \(-\hat j+\hat k\) \(\hat i-\hat k\) \(\hat i-\hat j\) \(\hat i-2\hat j+\hat k \),MTH-12-HSC-07-00,final,P004690,A vector of magnitude \(\sqrt 2\) coplanar with \(\hat i+\hat j+2\hat k\) and \(\hat i+2\hat j+\hat k\) and perpendicular to \(\hat i+\hat j+\hat k\) is \(-\hat j+\hat k\) \(\hat i-\hat k\) \(\hat i-\hat j\) \(\hat i-2\hat j+\hat k \),MTH-12-JEE-25-00,final
5150,838,1,P039150,"If \(\vec x= 3\vec i-6\vec j-\vec k, \vec y=\vec i+4\vec j-3 \vec k\) and \(\vec z= 3\vec i- 4\vec j-12 \vec k\), then the magnitude of the projection of \(\vec x\times \vec y\) on \(\vec z\) is \(12\) \(15\) \(14\) \(13\)",MTH-12-HSC-07-00,final,P005021,"If \(\vec x= 3\vec i-6\vec j-\vec k, \vec y=\vec i+4\vec j-3 \vec k\) and \(\vec z= 3\vec i- 4\vec j-12 \vec k\), then the magnitude of the projection of \(\vec x\times \vec y\) on \(\vec z\) is \(12\) \(15\) \(14\) \(13\)",MTH-12-JEE-25-00,final
5151,839,1,P039152,"Let \(\overrightarrow{a}\) and \(\overrightarrow{b}\) be two unit vectors such that \(\left|\overrightarrow{a}+\overrightarrow{b}\right|=\sqrt{3}\). If  \(\overrightarrow{c}=\overrightarrow{a}+2\overrightarrow{b}+3\left(\overrightarrow{a}\times\overrightarrow{b}\right)\), then \(2\left|\overrightarrow{c}\right|\) is equal to: \(\sqrt{55}\) \(\sqrt{51}\) \(\sqrt{43}\) \(\sqrt{37}\)",MTH-12-HSC-07-00,final,P005136,"Let \(\overrightarrow{a}\) and \(\overrightarrow{b}\) be two unit vectors such that \(\left|\overrightarrow{a}+\overrightarrow{b}\right|=\sqrt{3}\). If  \(\overrightarrow{c}=\overrightarrow{a}+2\overrightarrow{b}+3\left(\overrightarrow{a}\times\overrightarrow{b}\right)\), then \(2\left|\overrightarrow{c}\right|\) is equal to:  \(\sqrt{55}\) \(\sqrt{51}\) \(\sqrt{43}\) \(\sqrt{37}\)",MTH-12-JEE-25-00,final
5152,842,1,P039153,"Let \(α ⃗=ai ̂+bj ̂+ck ̂,β ⃗=bi ̂+cj ̂+ak ̂ \) and  \(γ ⃗=ci ̂+aj ̂+bk ̂ \) be three coplanar vectors with \(a≠b≠c\) and \(v ⃗=i ̂+j ̂+k ̂\). Then, \(v ⃗.α ⃗+v ⃗.β ⃗+v ⃗.γ ⃗=\) \(abc\) \(a^2+b^2+c^2\) \(3abc\) None of these",MTH-12-HSC-07-00,final,P012990,"Let \(α ⃗=ai ̂+bj ̂+ck ̂,β ⃗=bi ̂+cj ̂+ak ̂ \) and  \(γ ⃗=ci ̂+aj ̂+bk ̂ \) be three coplanar vectors with \(a≠b≠c\) and \(v ⃗=i ̂+j ̂+k ̂\). Then, \(v ⃗.α ⃗+v ⃗.β ⃗+v ⃗.γ ⃗=\) \(abc\) \(a^2+b^2+c^2\) \(3abc\) None of these",MTH-12-JEE-25-00,final
5149,843,1,P039089,"Let \(a ⃗=2i ̂-j ̂+k ̂,b ⃗=i ̂+2j ̂-k ̂ \) and \(c ⃗=i ̂+j ̂-2k ̂ \). A vector in the plane of \(b ⃗ \) and \(c ⃗\) whose projection on \(a ⃗\) has the magnitude \(\sqrt{\frac 23}\) is \(2i ̂+3j ̂-3k ̂\) \(-2i ̂+3j ̂+3k ̂\) \(-2i ̂-j ̂+5k ̂ \) \(2i ̂+j ̂-5k ̂\)",MTH-12-HSC-07-00,final,P012992,"Let \(a ⃗=2i ̂-j ̂+k ̂,b ⃗=i ̂+2j ̂-k ̂ \) and \(c ⃗=i ̂+j ̂-2k ̂ \). A vector in the plane of \(b ⃗ \) and \(c ⃗\) whose projection on \(a ⃗\) has the magnitude \(\sqrt{\frac 23}\) is \(2i ̂+3j ̂-3k ̂\) \(-2i ̂+3j ̂+3k ̂\) \(-2i ̂-j ̂+5k ̂ \) \(2i ̂+j ̂-5k ̂\)",MTH-12-JEE-25-00,final
5153,846,1,P039156,"If \(u,v,w\) are non-coplanar vectors and \(p,q\) are real numbers, then the equality \(\left[3u\:pv\:pw\right]-\left[pv\:w\:qu\right]-\left[2w\:qv\:qu\right]=0\) holds for more than two but not all values of \((p,q)\) all values of \((p,q)\) exactly one value of \((p,q)\) exactly two values of \((p,q)\)",MTH-12-HSC-07-00,final,P013000,"If \(u,v,w\) are non-coplanar vectors and \(p,q\) are real numbers, then the equality \(\left[3u\:pv\:pw\right]-\left[pv\:w\:qu\right]-\left[2w\:qv\:qu\right]=0\) holds for More than two but not all values of \((p,q)\) All values of \((p,q)\) Exactly one value of \((p,q)\) Exactly two values of \((p,q)\)",MTH-12-JEE-25-00,final
919,913,1,P056922,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) B matches to P Q R S",MTH-12-JEE-25-50,final,P054858,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) A matches to P Q R S",MTH-12-JEE-25-50,final
920,913,1,P056923,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) C matches to P Q R S",MTH-12-JEE-25-50,final,P054858,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) A matches to P Q R S",MTH-12-JEE-25-50,final
922,914,1,P056925,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) B matches to P Q R S",MTH-12-JEE-25-50,final,P054859,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) A matches to P Q R S",MTH-12-JEE-25-50,final
923,914,1,P056926,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) C matches to P Q R S",MTH-12-JEE-25-50,final,P054859,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) A matches to P Q R S",MTH-12-JEE-25-50,final
920,919,1,P056923,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) C matches to P Q R S",MTH-12-JEE-25-50,final,P056922,"Column - IColumn - IIIn \(\mathbb R^2,\) if the magnitude of the projection vector of the vector \(\alpha\hat{i}+\beta\hat{j}\) on \(\sqrt{3}\hat{i}+\hat{j}\) is \(\sqrt{3}\) and if \(\alpha=2+\sqrt{3}\beta,\) then possible value(s) of \(|\alpha|\) is (are)\(1\) Let \(a\)  and \(b\)  be real numbers such that the function \(f\left(x\right)=\left\{\begin{matrix}-3ax^2-2,&amp;x&lt;1\\bx+a^2,&amp;x\ge1\end{matrix}\right.\) is differentiable for all \(x\in \mathbb R\). Then possible value(s) of \(\alpha\) is (are) \(2\) Let \(\omega\ne 1\) be a complex cube root of unity. If \(\left(3-3\omega+2\omega^2\right)^{4n+3}+\left(2+3\omega-3\omega^2\right)^{4n+3}+\left(-3+2\omega+3\omega^2\right)^{4n+3}=0,\) then possible value(s) of \(n\)  is (are)\(3\) Let the harmonic mean of two positive real numbers \(a\)  and \(b\)  be \(4\). If \(q\)  is a positive real number such that \(a, 5,q, b\)  is an arithmetic progression, then the value(s) of \(|q-a|\) is (are) \(4\) \(5\) B matches to P Q R S",MTH-12-JEE-25-50,final
923,922,1,P056926,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) C matches to P Q R S",MTH-12-JEE-25-50,final,P056925,"Column - IColumn - IIIn a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(2(a^2-b^2)=c^2\) and \(\lambda=\frac{\sin\left(X-Y\right)}{\sin Z},\) then possible values of \(n\)  for which \(\cos\left(n\pi\lambda\right)=0\) is (are)\(1\) In a triangle \(\Delta XYZ\), let \(a,b\) and \(c\) be the lengths of the sides opposite to the angles \(X,Y\) and \(Z\), respectively. If \(1+\cos2X-2\cos2Y=2\sin X\:\sin Y\), then possible value(s) of \(\frac{a}{b}\) is(are)\(2\) In \(\mathbb R^2,\) let \(\sqrt{3}\hat{i}+\hat{j},\hat{i}+\sqrt{3}\hat{j}\) and \(\beta\hat{i}+\left(1-\beta\right)\hat{j}\) be the position vectors \(X,Y\) and \(Z\) with respect to the origin \(O\), respectively. If the distance of \(Z\) from the bisector of the acute angle of \(\vec{OX}\) and \(\vec{OY}\) is \(\frac{3}{\sqrt{2}},\) then possible value(s) of \(\left|\beta\right|\) is (are)\(3\)  Suppose that \(F\left(\alpha\right)\) denotes the area of the region bounded by \(x=0,x=2,y^2=4x\) and \(y=\left|\alpha x-1\right|+\left|\alpha x-2\right|+\alpha x\), where \(\alpha\in\left\{0,1\right\}.\) Then the value(s) of \(F(\alpha)+\frac 83 \sqrt 2\), when \(\alpha =0\) and \(\alpha=1,\) is (are)   \(5\) \(6\) B matches to P Q R S",MTH-12-JEE-25-50,final
1514,925,1,P013670,The number of real solutions of the equation \(x^2+5|x|+4=0\) are? \(4\) \(2\) \(1\) \(0\),MTH-11-JEE-01-00,final,P003382,The number of real solutions of the equation \(x^2 + 5|x| + 4 = 0 \) are \(4\) \(2\) \(1\) \(0\),MTH-12-JEE-99-00,final
2207,925,1,P002359,The number of real solutions of the equation \(x^2+5|x|+4=0\) is/are? \(4\) \(2\) \(1\) \(0\),MTH-11-JEE-06-00,final,P003382,The number of real solutions of the equation \(x^2 + 5|x| + 4 = 0 \) are \(4\) \(2\) \(1\) \(0\),MTH-12-JEE-99-00,final
2279,925,1,P025768,The number of real solutions of the equation \(x^2+5\left|x\right|+4=0\) are \(4\) \(2\) \(1\) \(0\),MTH-11-JEE-06-00,final,P003382,The number of real solutions of the equation \(x^2 + 5|x| + 4 = 0 \) are \(4\) \(2\) \(1\) \(0\),MTH-12-JEE-99-00,final
5188,948,1,P016042,"The line passing through the points \((5,1,a)\) and \((3,b,1)\) crosses the \(yz\)-plane at the point \(\left(0,\frac{17}{2},-\frac{13}{2}\right)\). Then, \(a=8,b=2\) \(a=2,b=8\) \(a=4,b=6\) \(a=6,b=4\)",MTH-12-HSC-09-00,final,P004721,"The line passing through the points \((5, 1, a)\) and \((3, b, 1)\) crosses the \(yz- \) plane at the point \((0, \frac{17}{2}, -\frac{13}{2})\). Then, \(a=8, b=2\) \(a=2, b=8\) \(a=4, b=6\) \(a=6, b=4\)",MTH-12-JEE-26-00,final
